id,language,value,product_id
2589,english,Keldeo,3883
2590,japanese,ケルディオ,3883
2591,chinese,凯路迪欧,3883
2592,french,Keldeo,3883
2593,english,Meloetta,3884
2594,japanese,メロエッタ,3884
2595,chinese,美洛耶塔,3884
2596,french,Meloetta,3884
2597,english,Genesect,3885
2598,japanese,ゲノセクト,3885
2599,chinese,盖诺赛克特,3885
2600,french,Genesect,3885
2601,english,Chespin,3886
2602,japanese,ハリマロン,3886
2603,chinese,哈力栗,3886
2604,french,Marisson,3886
2605,english,Quilladin,3887
2606,japanese,ハリボーグ,3887
2607,chinese,胖胖哈力,3887
2608,french,Boguérisse,3887
2609,english,Chesnaught,3888
2610,japanese,ブリガロン,3888
2611,chinese,布里卡隆,3888
2612,french,Blindépique,3888
2613,english,Fennekin,3889
2614,japanese,フォッコ,3889
2615,chinese,火狐狸,3889
2616,french,Feunnec,3889
2617,english,Braixen,3890
2618,japanese,テールナー,3890
2619,chinese,长尾火狐,3890
2620,french,Roussil,3890
2621,english,Delphox,3891
2622,japanese,マフォクシー,3891
2623,chinese,妖火红狐,3891
2624,french,Goupelin,3891
2625,english,Froakie,3892
2626,japanese,ケロマツ,3892
2627,chinese,呱呱泡蛙,3892
2628,french,Grenousse,3892
2629,english,Frogadier,3893
2630,japanese,ゲコガシラ,3893
2631,chinese,呱头蛙,3893
2632,french,Croâporal,3893
2633,english,Greninja,3894
2634,japanese,ゲッコウガ,3894
2635,chinese,甲贺忍蛙,3894
2636,french,Amphinobi,3894
2637,english,Bunnelby,3895
2638,japanese,ホルビー,3895
2639,chinese,掘掘兔,3895
2640,french,Sapereau,3895
2641,english,Diggersby,3896
2642,japanese,ホルード,3896
2643,chinese,掘地兔,3896
2644,french,Excavarenne,3896
2645,english,Fletchling,3897
2646,japanese,ヤヤコマ,3897
2647,chinese,小箭雀,3897
2648,french,Passerouge,3897
2649,english,Fletchinder,3898
2650,japanese,ヒノヤコマ,3898
2651,chinese,火箭雀,3898
2652,french,Braisillon,3898
2653,english,Talonflame,3899
2654,japanese,ファイアロー,3899
2655,chinese,烈箭鹰,3899
2656,french,Flambusard,3899
2657,english,Scatterbug,3900
2658,japanese,コフキムシ,3900
2659,chinese,粉蝶虫,3900
2660,french,Lépidonille,3900
2661,english,Spewpa,3901
2662,japanese,コフーライ,3901
2663,chinese,粉蝶蛹,3901
2664,french,Pérégrain,3901
2665,english,Vivillon,3902
2666,japanese,ビビヨン,3902
2667,chinese,彩粉蝶,3902
2668,french,Prismillon,3902
2669,english,Litleo,3903
2670,japanese,シシコ,3903
2671,chinese,小狮狮,3903
2672,french,Hélionceau,3903
2673,english,Pyroar,3904
2674,japanese,カエンジシ,3904
2675,chinese,火炎狮,3904
2676,french,Némélios,3904
2677,english,Flabébé,3905
2678,japanese,フラベベ,3905
2679,chinese,花蓓蓓,3905
2680,french,Flabébé,3905
2681,english,Floette,3906
2682,japanese,フラエッテ,3906
2683,chinese,花叶蒂,3906
2684,french,FLOETTE,3906
2685,english,Florges,3907
2686,japanese,フラージェス,3907
2687,chinese,花洁夫人,3907
2688,french,Florges,3907
2689,english,Skiddo,3908
2690,japanese,メェークル,3908
2691,chinese,坐骑小羊,3908
2692,french,Cabriolaine,3908
2693,english,Gogoat,3909
2694,japanese,ゴーゴート,3909
2695,chinese,坐骑山羊,3909
2696,french,Chevroum,3909
2697,english,Pancham,3910
2698,japanese,ヤンチャム,3910
2699,chinese,顽皮熊猫,3910
2700,french,Pandespiègle,3910
2701,english,Pangoro,3911
2702,japanese,ゴロンダ,3911
2703,chinese,流氓熊猫,3911
2704,french,Pandarbare,3911
2705,english,Furfrou,3912
2706,japanese,トリミアン,3912
2707,chinese,多丽米亚,3912
2708,french,Couafarel,3912
2709,english,Espurr,3913
2710,japanese,ニャスパー,3913
2711,chinese,妙喵,3913
2712,french,Psystigri,3913
2713,english,Meowstic,3914
2714,japanese,ニャオニクス,3914
2715,chinese,超能妙喵,3914
2716,french,Mistigrix,3914
2717,english,Honedge,3915
2718,japanese,ヒトツキ,3915
2719,chinese,独剑鞘,3915
2720,french,Monorpale,3915
2721,english,Doublade,3916
2722,japanese,ニダンギル,3916
2723,chinese,双剑鞘,3916
2724,french,Dimoclès,3916
2725,english,Aegislash,3917
2726,japanese,ギルガルド,3917
2727,chinese,坚盾剑怪,3917
2728,french,Exagide,3917
2729,english,Spritzee,3918
2730,japanese,シュシュプ,3918
2731,chinese,粉香香,3918
2732,french,Fluvetin,3918
2733,english,Aromatisse,3919
2734,japanese,フレフワン,3919
2735,chinese,芳香精,3919
2736,french,Cocotine,3919
2737,english,Swirlix,3920
2738,japanese,ペロッパフ,3920
2739,chinese,绵绵泡芙,3920
2740,french,Sucroquin,3920
2741,english,Slurpuff,3921
2742,japanese,ペロリーム,3921
2743,chinese,胖甜妮,3921
2744,french,Cupcanaille,3921
2745,english,Inkay,3922
2746,japanese,マーイーカ,3922
2747,chinese,好啦鱿,3922
2748,french,Sepiatop,3922
2749,english,Malamar,3923
2750,japanese,カラマネロ,3923
2751,chinese,乌贼王,3923
2752,french,Sepiatroce,3923
2753,english,Binacle,3924
2754,japanese,カメテテ,3924
2755,chinese,龟脚脚,3924
2756,french,Opermine,3924
2757,english,Barbaracle,3925
2758,japanese,ガメノデス,3925
2759,chinese,龟足巨铠,3925
2760,french,Golgopathe,3925
2761,english,Skrelp,3926
2762,japanese,クズモー,3926
2763,chinese,垃垃藻,3926
2764,french,Venalgue,3926
2765,english,Dragalge,3927
2766,japanese,ドラミドロ,3927
2767,chinese,毒藻龙,3927
2768,french,Kravarech,3927
2769,english,Clauncher,3928
2770,japanese,ウデッポウ,3928
2771,chinese,铁臂枪虾,3928
2772,french,Flingouste,3928
2773,english,Clawitzer,3929
2774,japanese,ブロスター,3929
2775,chinese,钢炮臂虾,3929
2776,french,Gamblast,3929
2777,english,Helioptile,3930
2778,japanese,エリキテル,3930
2779,chinese,伞电蜥,3930
2780,french,Galvaran,3930
2781,english,Heliolisk,3931
2782,japanese,エレザード,3931
2783,chinese,光电伞蜥,3931
2784,french,Iguolta,3931
2785,english,Tyrunt,3932
2786,japanese,チゴラス,3932
2787,chinese,宝宝暴龙,3932
2788,french,Ptyranidur,3932
2789,english,Tyrantrum,3933
2790,japanese,ガチゴラス,3933
2791,chinese,怪颚龙,3933
2792,french,Rexillius,3933
2793,english,Amaura,3934
2794,japanese,アマルス,3934
2795,chinese,冰雪龙,3934
2796,french,Amagara,3934
2797,english,Aurorus,3935
2798,japanese,アマルルガ,3935
2799,chinese,冰雪巨龙,3935
2800,french,Dragmara,3935
2801,english,Sylveon,3936
2802,japanese,ニンフィア,3936
2803,chinese,仙子伊布,3936
2804,french,Nymphali,3936
2805,english,Hawlucha,3937
2806,japanese,ルチャブル,3937
2807,chinese,摔角鹰人,3937
2808,french,Brutalibré,3937
2809,english,Dedenne,3938
2810,japanese,デデンネ,3938
2811,chinese,咚咚鼠,3938
2812,french,DEDENNE,3938
2813,english,Carbink,3939
2814,japanese,メレシー,3939
2815,chinese,小碎钻,3939
2816,french,Strassie,3939
2817,english,Goomy,3940
2818,japanese,ヌメラ,3940
2819,chinese,黏黏宝,3940
2820,french,Mucuscule,3940
2821,english,Sliggoo,3941
2822,japanese,ヌメイル,3941
2823,chinese,黏美儿,3941
2824,french,Colimucus,3941
2825,english,Goodra,3942
2826,japanese,ヌメルゴン,3942
2827,chinese,黏美龙,3942
2828,french,Muplodocus,3942
2829,english,Klefki,3943
2830,japanese,クレッフィ,3943
2831,chinese,钥圈儿,3943
2832,french,Trousselin,3943
2833,english,Phantump,3944
2834,japanese,ボクレー,3944
2835,chinese,小木灵,3944
2836,french,Brocélôme,3944
2837,english,Trevenant,3945
2838,japanese,オーロット,3945
2839,chinese,朽木妖,3945
2840,french,Desséliande,3945
2841,english,Pumpkaboo,3946
2842,japanese,バケッチャ,3946
2843,chinese,南瓜精,3946
2844,french,Pitrouille,3946
2845,english,Gourgeist,3947
2846,japanese,パンプジン,3947
2847,chinese,南瓜怪人,3947
2848,french,Banshitrouye,3947
2849,english,Bergmite,3948
2850,japanese,カチコール,3948
2851,chinese,冰宝,3948
2852,french,Grelaçon,3948
2853,english,Avalugg,3949
2854,japanese,クレベース,3949
2855,chinese,冰岩怪,3949
2856,french,Séracrawl,3949
2857,english,Noibat,3950
2858,japanese,オンバット,3950
2859,chinese,嗡蝠,3950
2860,french,Sonistrelle,3950
2861,english,Noivern,3951
2862,japanese,オンバーン,3951
2863,chinese,音波龙,3951
2864,french,Bruyverne,3951
2865,english,Xerneas,3952
2866,japanese,ゼルネアス,3952
2867,chinese,哲尔尼亚斯,3952
2868,french,Xerneas,3952
2869,english,Yveltal,3953
2870,japanese,イベルタル,3953
2871,chinese,伊裴尔塔尔,3953
2872,french,Yveltal,3953
2873,english,Zygarde,3954
2874,japanese,ジガルデ,3954
2875,chinese,基格尔德,3954
2876,french,Zygarde,3954
2877,english,Diancie,3955
2878,japanese,ディアンシー,3955
2879,chinese,蒂安希,3955
2880,french,Diancie,3955
2881,english,Hoopa,3956
2882,japanese,フーパ,3956
2883,chinese,胡帕,3956
2884,french,Hoopa,3956
2885,english,Volcanion,3957
2886,japanese,ボルケニオン,3957
2887,chinese,波尔凯尼恩,3957
2888,french,Volcanion,3957
2889,english,Rowlet,3958
2890,japanese,モクロー,3958
2891,chinese,木木枭,3958
2892,french,Brindibou,3958
2893,english,Dartrix,3959
2894,japanese,フクスロー,3959
2895,chinese,投羽枭,3959
2896,french,Efflèche,3959
2897,english,Decidueye,3960
2898,japanese,ジュナイパー,3960
2899,chinese,狙射树枭,3960
2900,french,Archéduc,3960
2901,english,Litten,3961
2902,japanese,ニャビー,3961
2903,chinese,火斑喵,3961
2904,french,Flamiaou,3961
2905,english,Torracat,3962
2906,japanese,ニャヒート,3962
2907,chinese,炎热喵,3962
2908,french,Matoufeu,3962
2909,english,Incineroar,3963
2910,japanese,ガオガエン,3963
2911,chinese,炽焰咆哮虎,3963
2912,french,Félinferno,3963
2913,english,Popplio,3964
2914,japanese,アシマリ,3964
2915,chinese,球球海狮,3964
2916,french,Otaquin,3964
2917,english,Brionne,3965
2918,japanese,オシャマリ,3965
2919,chinese,花漾海狮,3965
2920,french,Otarlette,3965
2921,english,Primarina,3966
2922,japanese,アシレーヌ,3966
2923,chinese,西狮海壬,3966
2924,french,Oratoria,3966
2925,english,Pikipek,3967
2926,japanese,ツツケラ,3967
2927,chinese,小笃儿,3967
2928,french,Picassaut,3967
2929,english,Trumbeak,3968
2930,japanese,ケララッパ,3968
2931,chinese,喇叭啄鸟,3968
2932,french,Piclairon,3968
2933,english,Toucannon,3969
2934,japanese,ドデカバシ,3969
2935,chinese,铳嘴大鸟,3969
2936,french,Bazoucan,3969
2937,english,Yungoos,3970
2938,japanese,ヤングース,3970
2939,chinese,猫鼬少,3970
2940,french,Manglouton,3970
2941,english,Gumshoos,3971
2942,japanese,デカグース,3971
2943,chinese,猫鼬探长,3971
2944,french,Argouste,3971
2945,english,Grubbin,3972
2946,japanese,アゴジムシ,3972
2947,chinese,强颚鸡母虫,3972
2948,french,Larvibule,3972
2949,english,Charjabug,3973
2950,japanese,デンヂムシ,3973
2951,chinese,虫电宝,3973
2952,french,Chrysapile,3973
2953,english,Vikavolt,3974
2954,japanese,クワガノン,3974
2955,chinese,锹农炮虫,3974
2956,french,Lucanon,3974
2957,english,Crabrawler,3975
2958,japanese,マケンカニ,3975
2959,chinese,好胜蟹,3975
2960,french,Crabagarre,3975
2961,english,Crabominable,3976
2962,japanese,ケケンカニ,3976
2963,chinese,好胜毛蟹,3976
2964,french,Crabominable,3976
2965,english,Oricorio,3977
2966,japanese,オドリドリ,3977
2967,chinese,花舞鸟,3977
2968,french,Plumeline,3977
2969,english,Cutiefly,3978
2970,japanese,アブリー,3978
2971,chinese,萌虻,3978
2972,french,Bombydou,3978
2973,english,Ribombee,3979
2974,japanese,アブリボン,3979
2975,chinese,蝶结萌虻,3979
2976,french,Rubombelle,3979
2977,english,Rockruff,3980
2978,japanese,イワンコ,3980
2979,chinese,岩狗狗,3980
2980,french,Rocabot,3980
2981,english,Lycanroc,3981
2982,japanese,ルガルガン,3981
2983,chinese,鬃岩狼人,3981
2984,french,Lougaroc,3981
2985,english,Wishiwashi,3982
2986,japanese,ヨワシ,3982
2987,chinese,弱丁鱼,3982
2988,french,Froussardine,3982
2989,english,Mareanie,3983
2990,japanese,ヒドイデ,3983
2991,chinese,好坏星,3983
2992,french,Vorastérie,3983
2993,english,Toxapex,3984
2994,japanese,ドヒドイデ,3984
2995,chinese,超坏星,3984
2996,french,Prédastérie,3984
2997,english,Mudbray,3985
2998,japanese,ドロバンコ,3985
2999,chinese,泥驴仔,3985
3000,french,Tiboudet,3985
3001,english,Mudsdale,3986
3002,japanese,バンバドロ,3986
3003,chinese,重泥挽马,3986
3004,french,Bourrinos,3986
3005,english,Dewpider,3987
3006,japanese,シズクモ,3987
3007,chinese,滴蛛,3987
3008,french,Araqua,3987
3009,english,Araquanid,3988
3010,japanese,オニシズクモ,3988
3011,chinese,滴蛛霸,3988
3012,french,Tarenbulle,3988
3013,english,Fomantis,3989
3014,japanese,カリキリ,3989
3015,chinese,伪螳草,3989
3016,french,Mimantis,3989
3017,english,Lurantis,3990
3018,japanese,ラランテス,3990
3019,chinese,兰螳花,3990
3020,french,Floramantis,3990
3021,english,Morelull,3991
3022,japanese,ネマシュ,3991
3023,chinese,睡睡菇,3991
3024,french,Spododo,3991
3025,english,Shiinotic,3992
3026,japanese,マシェード,3992
3027,chinese,灯罩夜菇,3992
3028,french,Lampignon,3992
3029,english,Salandit,3993
3030,japanese,ヤトウモリ,3993
3031,chinese,夜盗火蜥,3993
3032,french,Tritox,3993
3033,english,Salazzle,3994
3034,japanese,エンニュート,3994
3035,chinese,焰后蜥,3994
3036,french,Malamandre,3994
3037,english,Stufful,3995
3038,japanese,ヌイコグマ,3995
3039,chinese,童偶熊,3995
3040,french,Nounourson,3995
3041,english,Bewear,3996
3042,japanese,キテルグマ,3996
3043,chinese,穿着熊,3996
3044,french,Chelours,3996
3045,english,Bounsweet,3997
3046,japanese,アマカジ,3997
3047,chinese,甜竹竹,3997
3048,french,Croquine,3997
3049,english,Steenee,3998
3050,japanese,アママイコ,3998
3051,chinese,甜舞妮,3998
3052,french,Candine,3998
3053,english,Tsareena,3999
3054,japanese,アマージョ,3999
3055,chinese,甜冷美后,3999
3056,french,Sucreine,3999
3057,english,Comfey,4000
3058,japanese,キュワワー,4000
3059,chinese,花疗环环,4000
3060,french,Guérilande,4000
3061,english,Oranguru,4001
3062,japanese,ヤレユータン,4001
3063,chinese,智挥猩,4001
3064,french,Gouroutan,4001
3065,english,Passimian,4002
3066,japanese,ナゲツケサル,4002
3067,chinese,投掷猴,4002
3068,french,Quartermac,4002
3069,english,Wimpod,4003
3070,japanese,コソクムシ,4003
3071,chinese,胆小虫,4003
3072,french,Sovkipou,4003
3073,english,Golisopod,4004
3074,japanese,グソクムシャ,4004
3075,chinese,具甲武者,4004
3076,french,Sarmuraï,4004
3077,english,Sandygast,4005
3078,japanese,スナバァ,4005
3079,chinese,沙丘娃,4005
3080,french,Bacabouh,4005
3081,english,Palossand,4006
3082,japanese,シロデスナ,4006
3083,chinese,噬沙堡爷,4006
3084,french,Trépassable,4006
3085,english,Pyukumuku,4007
3086,japanese,ナマコブシ,4007
3087,chinese,拳海参,4007
3088,french,Concombaffe,4007
3089,english,Type: Null,4008
3090,japanese,タイプ：ヌル,4008
3091,chinese,属性：空,4008
3092,french,Silvallié,4008
3093,english,Silvally,4009
3094,japanese,シルヴァディ,4009
3095,chinese,银伴战兽,4009
3096,french,Météno,4009
3097,english,Minior,4010
3098,japanese,メテノ,4010
3099,chinese,小陨星,4010
3100,french,Dodoala,4010
3101,english,Komala,4011
3102,japanese,ネッコアラ,4011
3103,chinese,树枕尾熊,4011
3104,french,Boumata,4011
3105,english,Turtonator,4012
3106,japanese,バクガメス,4012
3107,chinese,爆焰龟兽,4012
3108,french,Togedemaru,4012
3109,english,Togedemaru,4013
3110,japanese,トゲデマル,4013
3111,chinese,托戈德玛尔,4013
3112,french,Mimiqui,4013
3113,english,Mimikyu,4014
3114,japanese,ミミッキュ,4014
3115,chinese,谜拟Ｑ,4014
3116,french,Denticrisse,4014
3117,english,Bruxish,4015
3118,japanese,ハギギシリ,4015
3119,chinese,磨牙彩皮鱼,4015
3120,french,Draïeul,4015
3121,english,Drampa,4016
3122,japanese,ジジーロン,4016
3123,chinese,老翁龙,4016
3124,french,Sinistrail,4016
3125,english,Dhelmise,4017
3126,japanese,ダダリン,4017
3127,chinese,破破舵轮,4017
3128,french,Bébécaille,4017
3129,english,Jangmo-o,4018
3130,japanese,ジャラコ,4018
3131,chinese,心鳞宝,4018
3132,french,Écaïd,4018
3133,english,Hakamo-o,4019
3134,japanese,ジャランゴ,4019
3135,chinese,鳞甲龙,4019
3136,french,Ékaïser,4019
3137,english,Kommo-o,4020
3138,japanese,ジャラランガ,4020
3139,chinese,杖尾鳞甲龙,4020
3140,french,Tokorico,4020
3141,english,Tapu Koko,4021
3142,japanese,カプ・コケコ,4021
3143,chinese,卡璞・鸣鸣,4021
3144,french,Tokopiyon,4021
3145,english,Tapu Lele,4022
3146,japanese,カプ・テテフ,4022
3147,chinese,卡璞・蝶蝶,4022
3148,french,Tokotoro,4022
3149,english,Tapu Bulu,4023
3150,japanese,カプ・ブルル,4023
3151,chinese,卡璞・哞哞,4023
3152,french,Tokopisco,4023
3153,english,Tapu Fini,4024
3154,japanese,カプ・レヒレ,4024
3155,chinese,卡璞・鳍鳍,4024
3156,french,Cosmog,4024
3157,english,Cosmog,4025
3158,japanese,コスモッグ,4025
3159,chinese,科斯莫古,4025
3160,french,Cosmovum,4025
3161,english,Cosmoem,4026
3162,japanese,コスモウム,4026
3163,chinese,科斯莫姆,4026
3164,french,Solgaleo,4026
3165,english,Solgaleo,4027
3166,japanese,ソルガレオ,4027
3167,chinese,索尔迦雷欧,4027
3168,french,Lunala,4027
3169,english,Lunala,4028
3170,japanese,ルナアーラ,4028
3171,chinese,露奈雅拉,4028
3172,french,Zéroïd,4028
3173,english,Nihilego,4029
3174,japanese,ウツロイド,4029
3175,chinese,虚吾伊德,4029
3176,french,Mouscoto,4029
3177,english,Buzzwole,4030
3178,japanese,マッシブーン,4030
3179,chinese,爆肌蚊,4030
3180,french,Cancrelove,4030
3181,english,Pheromosa,4031
3182,japanese,フェローチェ,4031
3183,chinese,费洛美螂,4031
3184,french,Câblifère,4031
3185,english,Xurkitree,4032
3186,japanese,デンジュモク,4032
3187,chinese,电束木,4032
3188,french,Bamboiselle,4032
3189,english,Celesteela,4033
3190,japanese,テッカグヤ,4033
3191,chinese,铁火辉夜,4033
3192,french,Katagami,4033
3193,english,Kartana,4034
3194,japanese,カミツルギ,4034
3195,chinese,纸御剑,4034
3196,french,Engloutyran,4034
3197,english,Guzzlord,4035
3198,japanese,アクジキング,4035
3199,chinese,恶食大王,4035
3200,french,Necrozma,4035
3201,english,Necrozma,4036
3202,japanese,ネクロズマ,4036
3203,chinese,奈克洛兹玛,4036
3204,french,Magearna,4036
3205,english,Magearna,4037
3206,japanese,マギアナ,4037
3207,chinese,玛机雅娜,4037
3208,french,Marshadow,4037
3209,english,Marshadow,4038
3210,japanese,マーシャドー,4038
3211,chinese,玛夏多,4038
3212,french,Vémini,4038
3213,english,Poipole,4039
3214,japanese,ベベノム,4039
3215,chinese,毒贝比,4039
3216,french,Mandrillon,4039
3217,english,Naganadel,4040
3218,japanese,アーゴヨン,4040
3219,chinese,四颚针龙,4040
